14515,1
44518,0
30968,0
43720,1
40916,0
32499,1
29379,0
9591,0
130,0
21573,1
14521,1
22444,0
24337,0
11274,1
14469,0
13902,0
11585,0
36450,1
31518,0
2415,0
11145,0
40909,0
14347,0
33794,0
34630,1
42652,0
1262,0
9231,0
28916,0
30012,0
252,0
35647,0
6181,0
37685,0
36432,0
3431,0
3951,1
27989,0
42920,0
17480,0
23086,0
37194,0
1624,0
11392,0
4557,0
23147,0
39334,0
6397,1
23076,0
10872,0
27344,0
38286,0
41608,0
39394,0
7365,1
4526,1
16564,0
1011,0
14117,0
19619,0
18723,0
355,0
20498,0
12620,0
23370,0
44252,0
31392,1
26921,0
9422,0
7577,0
27367,0
22980,0
29973,0
15909,0
27797,0
38232,0
15220,0
3263,0
7413,0
13528,0
39403,0
21152,0
13639,0
1297,1
13480,0
18944,1
8679,0
42666,0
21502,0
17695,0
43911,1
3865,0
6278,1
36233,0
19761,0
281,1
5032,0
6980,0
1886,1
6478,0
12480,0
18769,1
45212,0
31899,0
25991,0
31197,1
37922,1
21283,0
38561,0
394,0
14687,0
4946,0
38463,0
36918,0
44509,0
33867,0
31218,0
36372,0
39388,0
37498,0
9862,0
10597,1
4455,0
31233,0
37273,0
21069,1
1131,0
17578,0
11811,0
1896,0
31316,0
45215,0
23287,1
28058,0
20652,1
30451,0
1247,0
4404,0
41505,1
14328,1
38645,0
43431,0
29417,1
42504,1
3147,0
25572,0
42343,0
10748,0
18095,0
16864,1
23907,0
42529,0
18420,0
26625,0
31117,0
25356,0
22463,0
37902,0
19787,0
29888,0
11742,0
23205,0
38351,0
42677,0
35108,0
36776,0
29855,1
7191,0
33403,0
1359,0
43013,1
23751,1
29135,1
5646,0
9413,1
42015,0
16315,0
11987,0
22442,0
14200,0
23360,0
33287,1
28005,1
37805,0
26502,1
5693,0
4355,0
39207,0
36955,1
28641,0
37009,1
43516,0
24445,1
25965,0
7214,1
33665,1
36570,1
38112,1
26757,1
23551,0
5204,1
33917,0
13949,0
19541,1
18521,0
14574,0
39072,0
18893,1
31875,1
33743,0
29423,0
14371,0
43873,0
33442,0
43443,0
22020,0
19760,1
28056,0
17098,1
20478,0
1915,0
12208,0
43623,0
8756,0
2554,0
22761,0
2515,0
24137,1
17341,0
26881,0
42386,0
44217,0
10481,0
19987,0
23860,0
39906,1
9046,0
31987,0
10996,1
20104,0
41930,0
2702,0
41003,0
14900,0
32071,0
12919,1
11525,0
16845,0
1307,0
42068,0
3905,0
38546,0
4487,0
15192,0
16579,0
18557,0
29948,0
27696,0
40402,0
17513,0
37987,0
22231,0
25988,0
9933,0
11101,1
17226,0
44547,0
38422,0
1630,0
811,0
1503,1
19602,1
38028,0
21733,0
8849,0
19494,1
44774,0
35069,0
9918,0
25628,0
4669,0
21231,1
38381,0
42111,0
31595,0
12484,0
19914,0
22742,0
8429,1
9439,0
43801,1
18600,0
32349,1
38138,0
33473,0
42095,0
21002,0
15517,1
31023,0
30481,1
1215,1
1169,0
14088,0
6666,0
43288,0
67,0
35395,1
37116,1
26660,0
6483,0
36593,0
35681,0
38577,0
35774,0
40695,0
38691,0
41146,1
18260,1
32882,1
8099,1
3928,0
27894,0
32788,0
24464,0
8955,0
2497,0
42926,0
30048,0
39921,0
6700,1
25468,0
19383,0
17577,1
3182,1
31339,0
30965,0
999,0
42228,0
19708,0
6534,0
40029,0
22946,0
9593,0
19193,0
31809,0
20296,0
10851,0
30018,1
3486,1
7020,0
16958,0
41550,0
29158,0
18225,0
18977,1
10388,0
29471,1
4520,1
37252,0
4325,0
32789,0
18461,1
25163,0
34467,1
36985,0
23184,0
27317,0
30751,0
230,1
5407,0
28157,0
40509,0
7066,0
18647,0
16711,0
27761,1
33818,1
3129,1
32957,0
23346,0
36159,0
40583,0
24529,0
34672,1
42364,0
27612,0
27028,0
4075,0
8141,0
2968,0
33251,0
1379,1
10756,0
41213,0
40070,0
27733,0
16051,1
44702,0
12468,0
18796,0
24330,0
20330,1
9720,0
24943,0
390,0
12509,1
44126,0
38431,1
27041,0
1314,0
16448,0
20253,0
35869,0
12223,0
29042,0
18438,0
40913,1
19456,0
30112,1
12848,0
30981,0
34458,0
10518,0
33847,0
43803,0
2951,0
41569,0
3740,0
32326,0
25349,0
35224,0
21375,0
9808,0
7422,1
23984,1
26348,0
5097,0
24761,0
11431,1
16731,1
25432,1
19534,1
12176,0
32575,0
1202,0
11815,0
34786,0
22490,0
98,0
3545,0
2552,1
2206,0
17333,1
10204,0
38373,1
20358,0
29374,0
8035,0
41056,0
22861,0
30792,0
32015,0
28955,0
33609,0
31032,1
8979,0
5618,0
28023,0
24224,0
24835,0
20447,0
20436,1
43670,0
43067,0
5261,0
6224,1
22652,1
43424,0
35914,0
22459,0
2051,0
27517,0
27654,0
29518,0
44272,0
34828,0
12043,1
14651,0
42527,0
3798,0
17137,0
4076,0
25069,1
32618,0
13864,1
10627,0
28814,1
7968,0
243,0
20026,0
16760,0
44876,0
36461,0
14302,1
34869,0
21564,0
37830,0
9619,0
26538,0
25638,0
38675,1
6199,0
17309,1
19253,1
5831,0
6722,0
292,0
34636,1
38004,0
3782,0
3515,0
10655,1
41325,0
35244,1
17316,0
40855,0
17052,0
36866,0
7697,0
29509,0
34944,0
6118,0
20646,0
38997,1
18371,0
32679,0
45187,0
3393,0
20689,0
41488,0
37493,0
26114,1
31969,0
36895,0
11773,0
44732,0
36345,1
35243,0
23991,0
5916,0
13441,0
38413,0
10435,0
23908,0
16971,0
34841,0
9584,0
11356,0
10615,0
8805,1
3140,0
8204,0
28114,0
33810,0
25556,0
5528,0
7881,0
32708,0
39777,0
42653,0
65,0
7235,0
4580,1
34348,0
21979,0
12781,1
30722,0
18840,0
35734,0
13567,0
21646,0
31078,0
18210,0
48,1
22602,0
34239,0
3897,0
17509,0
666,1
1325,1
38866,0
35611,1
11056,1
30364,0
42039,0
5951,0
5019,0
29858,0
41530,0
38725,0
1878,1
36664,0
5921,0
5424,1
32376,0
28424,0
15712,1
9002,0
11526,0
39210,0
17628,0
9137,0
40964,1
17733,0
16017,0
11626,0
24280,0
32605,0
17521,0
7929,0
42080,1
4149,0
27946,0
17922,0
6974,1
35353,0
5481,1
10659,0
29492,0
28598,1
26359,0
35047,0
22341,0
34234,0
14654,0
25783,0
30687,0
16626,0
40623,0
32598,1
28571,0
32820,0
43657,0
26978,1
16361,0
23393,0
20310,0
34097,0
20439,0
9859,1
19977,0
21531,0
40941,0
5821,0
14880,0
25705,0
21084,1
34235,0
10990,1
27236,0
41681,0
32591,0
21332,0
23179,0
36437,0
34119,0
3738,1
38715,0
29728,0
18329,0
27669,0
44164,0
40220,0
17159,0
7731,0
42972,0
44580,0
13294,0
35494,0
7846,0
21760,0
37435,0
38253,0
20241,0
8543,0
3365,1
9511,1
32024,0
24873,0
11204,0
5890,0
13132,0
7139,0
44084,0
35778,0
13096,0
3139,1
38198,0
780,0
11339,0
29696,0
28745,0
384,0
28990,0
25460,1
20339,0
18729,0
40052,0
41274,0
24646,0
3093,0
21149,0
21618,0
13206,0
12883,0
6249,0
15710,0
27853,0
24749,0
36677,0
12782,0
23566,0
13797,0
45052,0
1854,0
27272,1
43502,0
15687,0
3364,1
35139,0
18687,1
8382,0
24791,0
16032,0
28962,0
19382,0
19353,1
38078,0
28015,1
4990,0
7273,0
23917,1
44004,0
42372,1
4089,0
4685,1
19867,0
25780,0
12700,0
11888,1
45206,0
19510,0
10616,0
959,1
21209,0
11740,1
42262,1
15455,1
7759,0
39621,0
1444,0
19752,0
11980,0
39795,0
26823,0
24432,1
36122,0
37,0
22055,0
3368,0
9892,0
5419,0
10331,0
69,0
17536,0
40096,1
19150,0
6664,0
19124,0
41628,0
7491,1
21033,0
15823,0
19308,0
30166,0
44161,0
33422,0
10959,0
9293,0
43841,0
3583,0
42722,0
30349,1
8631,0
1985,1
17607,0
38554,1
30373,0
3852,0
13351,0
22193,0
17293,1
43033,0
22492,0
123,0
15829,0
12542,0
2094,0
20425,1
21132,0
19392,0
3273,0
14571,0
14840,0
5496,0
10847,1
13905,0
3049,0
16907,0
2676,0
34665,0
15217,0
10025,1
3706,1
35124,1
13563,1
38037,1
31444,1
24559,1
29911,1
7003,0
44006,1
4097,0
9753,1
37400,0
34003,0
1312,1
21965,1
449,0
7743,1
11115,1
16144,0
2638,1
41214,0
42620,0
2403,0
4914,0
21677,0
33399,0
34490,1
22577,1
31601,1
9783,1
17736,0
1002,0
221,1
12962,0
7342,0
32622,1
19819,0
43128,0
38599,0
42342,1
31772,0
41534,1
39934,0
21285,1
6768,1
22820,0
20809,1
14738,1
17987,0
44946,0
7105,0
27705,0
32194,1
16337,0
16159,0
6711,0
3872,0
33840,1
35794,1
31822,0
41668,0
10702,0
30151,0
22447,0
12188,0
900,1
42018,1
18245,0
26731,0
35706,0
11552,0
14576,1
36493,0
36144,1
20401,0
9206,0
6226,0
43482,0
22810,0
25024,0
12017,0
18921,1
13008,0
25849,0
39711,0
34654,0
41938,1
13049,0
4803,0
44266,0
24989,0
4235,0
37176,1
33833,0
22346,0
35845,0
35409,0
31359,0
29466,1
43737,0
24748,0
40745,0
39024,0
34190,0
33043,0
10988,0
631,0
12194,0
15345,0
36066,1
12228,0
45102,1
29464,1
40100,0
42480,0
34363,0
4247,0
2180,0
23476,1
10087,1
10626,0
33742,0
19720,0
22929,1
37776,0
11708,1
26327,0
36007,1
34500,0
11144,0
10647,1
10494,0
43565,0
2704,0
11720,0
44832,0
26880,1
20996,0
38487,1
34770,0
39554,0
33027,0
19844,0
31240,1
12503,0
22240,1
14965,0
14939,0
12035,0
38530,0
25417,0
17409,0
7093,0
19240,0
14009,0
23413,0
9314,0
38334,0
43591,0
10455,0
37354,0
15372,0
10230,0
41251,1
28383,1
34159,0
8173,0
7185,0
16009,0
22416,1
43834,0
10839,0
44621,0
40508,0
251,0
35945,0
41532,0
37867,1
4977,0
23658,1
36339,0
42841,1
31358,1
19942,0
4453,0
20234,0
27757,0
6150,0
34642,1
32254,1
204,0
24797,0
43954,0
36465,0
25851,0
38080,0
26481,0
42611,1
34798,0
17744,0
22333,0
27216,0
44396,0
408,0
40730,1
41884,0
44914,1
14789,0
20973,1
14385,0
15663,0
28662,1
33343,0
41968,0
45017,1
26062,1
3021,0
24148,0
41030,0
16911,0
38977,1
40564,0
948,0
32285,1
32925,0
40267,1
35089,0
31349,0
29280,1
5264,0
8217,0
33255,0
35590,1
28194,0
25787,0
6910,1
32480,0
13254,0
26365,1
33948,1
33439,0
19826,0
20681,0
36919,0
6981,0
25265,0
28900,0
33649,0
3416,0
29377,0
31294,1
37143,0
41762,0
6957,0
15760,1
24491,0
18639,0
27006,0
6126,0
18315,0
31781,0
116,1
30538,1
31908,0
2028,1
43241,0
1015,0
790,1
11539,1
33927,0
35199,0
33386,0
23043,0
24154,1
39212,0
20127,0
24465,0
43074,0
36072,0
18319,0
20940,0
44227,0
41029,1
34782,0
670,0
44588,0
6208,0
28257,0
7970,0
41046,0
2534,0
32762,0
10701,1
38929,1
19514,1
10815,0
21141,0
28089,0
15171,0
3024,0
29754,0
4199,0
25677,1
9298,1
35100,0
31484,0
6422,0
44233,0
17766,0
21625,0
25936,1
9073,0
21383,0
40295,0
36367,0
44208,0
26948,1
44067,1
22629,0
16049,0
37788,0
13277,0
27813,0
16191,0
32613,0
30460,0
8886,1
29149,1
39187,0
14713,0
5357,1
40803,0
40500,0
34349,1
32357,0
7773,0
34497,0
21102,0
37846,1
2967,0
24176,0
20119,0
30401,0
31829,1
4902,0
29616,0
21164,0
22694,1
35720,1
25143,0
35137,0
14824,0
38559,0
16895,0
35775,0
28795,0
1963,0
141,0
23219,0
7395,0
24374,0
10581,0
22332,0
36150,0
5759,0
20337,0
7575,0
38356,0
24221,0
28970,0
21322,1
20076,0
21200,0
8268,1
2999,0
17001,1
33341,0
8966,0
20941,0
44052,1
25159,0
14425,0
1627,1
31725,0
6383,0
3710,0
33452,0
42137,0
36528,0
14601,0
29002,0
28078,0
29161,1
39930,1
12605,0
42646,1
39836,0
25680,0
33763,0
38902,1
39644,0
11733,1
34360,0
24258,0
38249,0
27884,0
1183,0
21482,0
3165,1
36210,0
5866,1
10377,1
16427,1
7510,1
25002,1
8486,0
28568,0
21848,0
27701,0
32278,1
14986,0
25018,0
12896,0
35216,0
26560,0
32098,0
3473,0
13761,0
577,0
37035,0
37467,1
35771,0
36308,1
28490,0
7068,0
29203,0
27287,0
3937,0
41948,1
35163,0
35347,1
12360,1
7036,0
8185,1
43640,0
30164,1
40385,0
11265,0
30440,0
2606,0
4788,1
33366,0
24493,0
33208,1
32215,0
41897,0
32424,0
3833,0
33400,0
20907,1
1580,0
4612,1
41588,0
3811,1
40590,0
13234,0
32180,0
12056,0
13985,0
42285,0
24010,0
32211,0
3839,0
29276,0
28112,0
12381,0
8015,0
36815,0
21473,0
2947,0
22215,0
33192,0
6012,1
44971,0
34751,0
27745,0
39247,0
41894,0
17856,0
2819,0
20568,0
23049,1
44960,0
11378,1
20249,0
17554,0
5090,0
43088,0
6573,1
30185,0
3333,0
25081,0
24321,0
22695,1
9488,1
20120,0
1748,0
10409,1
18172,0
4496,0
17431,0
44212,0
2897,1
20406,0
40028,0
33093,0
23680,0
1049,0
10663,1
29474,0
22190,0
34584,1
16968,0
27551,0
4853,1
12357,0
26658,0
38575,1
17772,0
10287,0
27642,1
38509,0
37514,1
24948,0
42023,0
28190,0
7841,1
17005,0
11563,0
15059,0
11089,0
43156,0
24610,1
2569,0
23625,0
12041,0
3724,1
44023,0
26875,1
18564,0
32063,0
16926,0
29676,0
28964,0
96,0
37196,0
8732,0
3566,0
3183,0
8240,0
44063,1
19434,0
23377,0
33542,0
11875,0
19278,0
11959,0
11861,1
41185,1
36869,0
8260,0
12851,0
43665,0
11974,0
15671,1
32044,0
28043,0
36125,0
5265,0
29670,1
31417,0
18057,1
28398,1
27061,0
43419,1
39771,0
31661,0
33711,0
25090,0
3681,0
39937,0
16484,1
5993,0
31915,0
42775,0
40216,0
32495,0
29694,1
26051,0
32714,1
13253,0
40709,0
44798,1
29039,1
40674,0
39234,0
16607,0
19515,0
28721,0
3394,0
12270,0
1768,1
35484,0
13710,0
15935,0
34118,0
2155,1
45113,0
35722,0
28842,0
38032,1
4889,0
5988,0
26354,0
14976,0
5281,1
16936,0
39844,0
20672,1
35928,0
31750,1
40841,0
38506,0
7562,0
34673,0
33493,0
22050,0
34560,0
32616,0
36364,0
7493,0
644,0
10109,1
39993,0
4522,0
18858,0
20393,0
22915,0
26067,0
21320,0
3070,0
7439,0
20918,0
18990,1
39903,0
10568,1
17349,1
13201,0
2128,0
2406,1
13663,0
26724,0
19909,1
3105,1
1190,0
43800,0
40840,0
30258,0
11981,1
28286,0
33106,0
38733,0
22194,0
1663,0
21783,0
35693,0
42852,1
15382,0
10501,0
36369,0
13566,0
19710,0
9260,0
23597,1
14225,0
9033,1
40541,0
17258,1
39500,0
9263,0
1508,1
24271,1
35796,0
8632,0
18174,0
2539,0
28001,1
16053,0
22158,0
124,0
23332,0
32790,0
35388,0
32988,0
5188,1
24094,0
5364,0
26134,0
29461,0
13578,1
28535,0
32097,1
10054,1
44000,1
13912,0
22507,0
2223,0
44817,1
33838,1
29018,0
44329,1
14086,0
5957,0
14964,0
990,0
10131,0
44294,0
31631,0
22611,0
27883,0
7456,1
22132,0
20232,0
26915,0
16674,0
31390,0
15322,0
1730,1
13677,1
21579,0
30561,1
34539,0
8376,0
667,1
10306,1
19585,0
11846,1
41395,0
18721,1
24155,0
23811,0
24796,1
27888,0
35262,0
33103,0
79,1
7840,0
4264,1
36027,0
37288,1
22043,0
3904,0
42808,0
1405,0
15124,0
12571,0
44097,0
22650,0
1109,0
30700,1
44556,1
9914,1
19895,1
43487,1
24211,0
17145,0
11614,0
4714,1
23080,0
19228,0
30546,1
28454,0
43521,0
6907,0
20779,1
34353,0
10714,1
21822,1
38010,1
28740,0
16398,0
12721,0
23865,0
809,1
24059,0
1078,0
34816,0
6633,0
4622,0
38407,1
42119,0
36896,0
16847,0
41856,1
12985,1
7657,0
10020,0
16789,1
26037,1
18126,1
39357,0
19266,0
27605,0
5055,0
2912,0
27198,0
14189,1
39585,0
36236,0
43778,0
38164,0
21029,1
1240,0
2395,0
14,0
39866,1
21838,1
43117,0
1251,0
31872,0
10237,1
4951,0
10373,0
28240,0
34023,0
41420,0
37444,1
9812,0
38646,0
41748,0
14449,0
6709,0
33197,0
28823,0
17392,0
25087,1
10488,0
29264,1
28378,0
5318,1
26846,0
37525,1
12561,0
37650,0
44334,0
19898,1
15646,0
20607,0
37433,1
1393,0
7508,0
32824,0
40392,0
38177,0
12953,0
64,0
29435,1
37811,0
9983,0
30267,0
44514,1
23009,0
499,0
12759,0
12651,0
18368,1
38449,0
33886,0
27470,0
12429,0
30645,0
5439,0
32579,1
25123,0
37799,0
29890,1
1412,0
21753,0
35394,0
35953,0
1103,1
14482,1
43491,0
43025,1
3282,1
17172,0
15089,0
6352,0
8238,1
39079,0
25633,0
28816,1
13871,0
34283,0
32529,0
43421,0
698,1
25802,0
39372,0
15906,1
27850,0
27846,0
7478,0
5797,0
27636,0
16662,0
20987,0
38261,1
16366,0
11693,0
34001,0
13344,0
21357,0
3930,0
6303,0
41814,0
1554,0
7067,0
18346,0
26962,0
9959,0
2020,0
29565,0
26689,0
1763,0
22539,1
29360,0
31699,0
9953,1
36418,0
1080,0
17957,0
13607,0
43125,0
25430,0
37962,0
21961,0
9897,0
1421,0
4286,0
42094,0
35740,0
18186,0
14480,0
3960,0
21453,0
44128,1
554,0
36384,0
21835,0
278,1
21312,0
1954,0
37425,1
906,1
6536,1
7827,0
32740,0
11462,0
34285,0
31839,1
44872,0
11108,0
13386,0
34374,0
2123,1
43031,1
28968,0
29660,0
54,0
25729,0
41559,0
8708,0
21748,0
40454,1
16259,1
20657,0
31945,0
21551,1
35132,0
27783,0
5202,1
13379,0
3536,0
10036,0
14375,1
12240,0
41416,1
34763,0
15962,0
22469,0
40699,1
23617,0
32145,1
8981,0
23236,0
38999,1
11978,1
39104,0
3071,0
2099,0
18022,1
42838,1
40175,1
16446,0
31171,0
27178,0
37791,0
22233,0
1120,1
22160,0
39875,0
30754,1
10110,0
40706,0
42183,0
41730,1
24716,0
45097,0
1533,1
36780,1
7781,0
23613,1
23577,0
25941,0
41437,1
5554,0
18742,1
5178,0
3094,0
32471,0
10191,1
37057,0
24420,1
43354,0
1153,0
10003,0
3640,0
26932,0
14188,0
39813,0
10149,0
34452,0
36368,0
24194,0
44770,1
35421,0
2579,0
10313,0
29878,0
8019,0
12590,0
13178,1
28259,1
18220,0
17249,0
7710,0
28133,0
44035,0
604,0
10243,1
25333,0
20894,0
34455,0
35038,0
41326,1
24095,0
16563,0
40017,0
45125,1
431,0
10143,0
21090,0
38676,0
37074,0
16466,0
36400,0
41004,0
24482,0
34110,0
11550,0
23026,0
1362,0
40805,0
10557,0
10436,1
40280,0
37503,0
10520,0
27826,0
43059,0
31347,0
33603,1
25115,0
2237,1
2791,1
3688,1
3620,0
21847,1
13003,0
15406,0
18165,0
32769,0
8937,0
34596,0
31745,0
1800,0
26802,0
32267,0
32516,1
9066,0
10669,0
12227,0
13106,1
39910,1
21241,0
6190,0
34496,0
40646,0
21465,0
5721,0
43818,0
24079,0
40072,0
35935,0
9499,0
865,0
27227,0
2614,0
32935,0
70,0
28404,0
8356,0
17540,0
13839,1
8878,0
12057,0
44251,0
1662,0
18804,1
7231,0
4168,1
34141,0
2069,1
7792,0
37049,0
33704,0
20384,1
29889,0
29657,0
31541,0
39300,0
41350,1
33263,0
40619,0
18328,0
20626,0
3666,0
5244,0
43195,0
2941,0
3251,0
25249,0
37739,0
30684,1
16516,0
26919,0
43781,1
3321,0
2345,0
10504,0
12923,0
37113,0
61,0
24868,1
24425,0
23028,0
39077,0
8724,0
19245,0
13743,1
26334,0
40037,0
3064,0
35555,1
31856,0
41527,0
23020,0
12258,1
36801,0
17694,0
25326,0
31760,0
11886,0
22175,0
1211,1
11710,0
39087,1
40533,0
36872,0
4127,0
35056,0
18023,0
18736,0
27081,0
17182,0
26976,0
42240,1
33633,0
17497,1
24848,0
40349,1
35766,0
24238,0
8298,0
7388,0
15306,0
40257,1
37728,0
6776,1
15416,0
18295,0
39174,0
37859,0
18125,0
44350,1
43630,0
33182,0
31485,0
25357,0
11480,1
26988,1
38852,1
33923,0
44558,1
43012,0
13473,0
40171,0
12294,0
41769,0
26491,0
13079,0
11664,0
35498,0
44978,0
15944,0
22518,0
30884,1
8322,0
17429,0
7879,0
35629,0
25364,0
34454,0
624,0
2608,1
43104,0
16875,0
34224,0
8264,0
42012,0
14977,1
28412,0
39067,0
1329,1
44480,0
42866,1
37566,0
27269,0
9825,1
2649,1
9846,0
12836,0
14592,0
40624,1
20469,0
25693,0
16136,0
29076,0
2652,0
15921,0
30050,1
15948,0
29044,0
7906,1
38716,0
30767,0
40689,1
23206,1
41595,0
32940,0
19741,0
1676,1
15252,0
19206,0
2412,0
28029,0
9027,0
32594,0
31926,1
2847,0
10725,0
17440,0
20464,0
25273,0
20476,0
32520,0
32984,0
39223,1
9975,0
27833,0
33993,0
41215,1
40755,0
4061,0
25643,0
32636,0
27435,0
37934,1
37392,0
28284,0
5009,0
10707,0
11698,0
20490,0
36542,0
26751,0
36143,1
17387,0
12934,0
29969,0
7100,1
16883,1
23223,0
21258,0
38155,0
31009,0
21015,0
2783,0
12763,0
26192,0
41039,0
25284,0
23928,0
27292,0
34416,1
42330,0
27683,1
34728,1
4309,0
38598,0
13133,1
19282,0
13932,0
44538,0
13314,0
9747,1
13114,0
18563,0
14135,1
42057,0
25824,1
7523,0
6089,1
32445,0
30620,0
21268,0
923,1
26904,0
23714,0
19913,0
40632,1
31435,1
22226,0
30579,0
14867,0
14178,0
36792,1
16223,1
21576,0
20540,0
17448,0
34764,0
38057,0
13764,1
4017,1
24984,0
1882,1
29071,0
25916,0
12250,1
34100,0
20037,0
41045,0
21229,0
36620,0
6410,0
25102,0
7394,0
24142,0
3641,0
26368,0
32543,1
18996,0
10572,0
21948,0
16980,0
13999,0
13976,1
14570,1
40983,0
22334,0
26786,0
21099,0
22649,0
13130,0
19637,0
8731,1
44348,0
36941,1
16174,0
4220,0
20332,0
7079,0
41896,0
20691,1
34921,1
11237,0
11752,0
35804,0
42995,0
19520,1
21394,0
38633,0
28525,1
314,0
24821,0
24941,0
9849,0
12748,1
45189,1
4037,0
21349,0
35341,0
30569,1
41293,0
22207,0
38310,0
44855,1
30974,1
22432,1
5503,0
38251,1
37995,0
11211,0
44670,1
1567,1
18012,1
42207,0
867,1
2232,0
25775,0
40846,0
21289,0
15477,0
13405,0
25950,0
26685,0
1804,1
40824,0
3298,1
3033,0
18414,0
20285,0
4967,0
39401,0
41202,0
34463,0
18256,1
24855,0
20287,1
